都道府県コード又は市町村コード,No,都道府県名,市区町村名,事業所名,事業所名カナ,サービスの種類,住所,方書（ビル名等）,緯度,経度,電話番号,FAX番号,法人番号,法人の名称,事業所番号,利用可能曜日,利用可能曜日特記事項,定員,URL,高齢者の方と障害者の方が同時一体的に利用できるサービス,介護保険の通常の指定基準を満たしている,障害福祉の通常の指定基準を満たしている,備考
131083,1390800280,東京都,江東区,小規模多機能　天神あやめ,ショウキボタキノウ　テンジンアヤメ,小規模多機能型居宅介護,東京都　江東区　亀戸　２－８－７,,35.701360800000000,139.822300600000000,03-5628-2422,03-5628-3331,3010001036286,株式会社　ソラスト,1390800280,,,0,,なし,通常の指定,なし,
131083,1390800413,東京都,江東区,小規模多機能ファンライフ江東,ショウキボタキノウファンライフコウトウ,小規模多機能型居宅介護,東京都江東区海辺１４-５ファンライフ江東,ファンライフ江東,35.681524700000000,139.817417999999970,03-5634-3440,03-5634-3443,8010401056509,ＳＯＵシニアケア株式会社,1390800413,,,,http://www.altidea.com/,なし,通常の指定,なし,
131091,1390900064,東京都,品川区,品川区立小山地域密着型多機能ホーム　小山倶楽部,シナガワクリツコヤマチイキミッチャクガタタキノウホーム　コヤマクラブ,小規模多機能型居宅介護,東京都品川区小山7-14-4,,35.608914000000000,139.696780600000000,03-5751-7205,03-5751-7205,9260005005150,社会福祉法人新生寿会,1390900064,,,20,http://www.kinoko-group.jp/sinseijyukai.html,なし,,,
131091,1390900239,東京都,品川区,おもてなし,オモテナシ,小規模多機能型居宅介護,東京都品川区北品川１－３０－４石田ビル１階・２階,石田ビル１階・２階,35.620660999890990,139.742147885896460,０３－３４５０－６４６４,０３－３４５０－６４３７,1010701001922,株式会社　大崎ホームヘルプサービス,1390900239,,,29,http://ohsaki-hhs.co.jp,なし,,,
131091,1390900254,東京都,品川区,けめともの家・品川八潮,ケメトモノイエ・シナガワヤシオ,小規模多機能型居宅介護,東京都品川区八潮5-6-37品川八潮パークタウン　潮路南第一ハイツ109,品川八潮パークタウン　潮路南第一ハイツ109,35.598555700000000,139.750454900000020,03-6412-9161,03-6412-9162,7010701003054,株式会社ケアメイト,1390900254,,,29,http://www.caremate.jp,なし,,,
131091,1390900395,東京都,品川区,品川区立東五反田地域密着型多機能ホーム　東五反田倶楽部,シナガワクリツヒガシゴタンダチイキミッチャクガタタキノウホーム　ヒガシゴタンダクラブ,小規模多機能型居宅介護,東京都品川区東五反田4-11-6,,35.630348400000000,139.725791299999970,03-5422-7157,03-5422-8500,9260005005150,社会福祉法人新生寿会,1390900395,,,,http://www.kinoko-group.jp/,なし,,,
131091,1390900445,東京都,品川区,ぷらりす・湯～亀SUN,プラリス・ユ～キ　サン,小規模多機能型居宅介護,東京都品川区旗の台3-2-9ガーディアンプレイスFLAG３,ガーディアンプレイスFLAG３,35.604953700000000,139.706904799999960,03-6451-3645,03-6451-3647,4010702000532,有限会社　新井湯,1390900445,,,0,https://yu-ki.fun,なし,通常の指定,なし,
131091,1390900544,東京都,品川区,花織しながわ,カオリシナガワ,小規模多機能型居宅介護,東京都品川区大井7-18-17,,35.594885100000000,139.724546900000000,03-5718-4387,03-5718-2589,2020001007809,株日本アメニティライフ協会,1390900544,,,,https://jala.co.jp,あり,通常の指定,なし,
131091,1390900320,東京都,品川区,医療法人社団武蔵野会　小規模多機能ホーム　ｃａｒｎａ五反田,イリョウホウジンシャダンムサシノカイ　ショキボタキノウホームカルナゴタンダ,小規模多機能型居宅介護,東京都品川区西五反田3-10-9,,35.628156700000000,139.713803500000040,03-5496-8771,03-5496-0677,3030005006895,医療法人社団武蔵野会,1390900320,,,29,http://www.tmg.or.jp/carna_gotanda,なし,通常の指定,,
131091,1390900148,東京都,品川区,東大井倶楽部,ヒガシオオイクラブ,小規模多機能型居宅介護,東京都品川区東大井5-8-12,,35.607376500000000,139.738063499999950,03-5783-0789,03-5783-0790,1011501007291,株式会社大起エンゼルヘルプ,1390900148,,,25,http://www.enzeru.co.jp/,なし,,,
131091,1390900221,東京都,品川区,品川区立大井林町地域密着型多機能ホーム　大井林町倶楽部,シナガワクリツオオイハヤシチョウチイキミッチャクガタタキノウホーム　オオイハヤシチョウクラブ,小規模多機能型居宅介護,東京都品川区東大井4-9-1品川区立大井林町高齢者複合施設,品川区立大井林町高齢者複合施設,35.605343500000000,139.740266199999950,03-5495-7081,03-5495-7082,2010705000440,社会福祉法人　さくら会,1390900221,,,0,https://www.shinagawa-sakurakai.or.jp,あり,通常の指定,なし,
131091,1390900189,東京都,品川区,ぷらりす・湯～亀,プラリス・ユ～キ,小規模多機能型居宅介護,東京都品川区旗の台4-5-17ガーディアンプレイス・旗の台,ガーディアンプレイス・旗の台,35.602562300000000,139.705777200000060,03-5788-6164,03-5788-9663,4010702000532,有限会社新井湯,1390900189,,,24,http://www.yuki-1010.jp,なし,,,
131105,1391000062,東京都,目黒区,ニチイケアセンター目黒本町,ニチイケアセンターメグロホンチョウ,小規模多機能型居宅介護,東京都目黒区目黒本町２－１７－１目黒本町ビル２Ｆ,目黒本町ビル２Ｆ,35.626286700000000,139.691061200000030,03-5724-4652,03-5724-0218,3010001025868,株式会社ニチイ学館,1391000062,,,29,http://www.nichiigakkan.co.jp/,なし,,,
131105,1391000286,東京都,目黒区,小規模多機能鷹番あやめ,ショウキボタキノウタカバンアヤメ,小規模多機能型居宅介護,東京都　目黒区　鷹番2-6-8小規模多機能鷹番あやめ,小規模多機能鷹番あやめ,35.627189400000000,139.688864100000050,03-5794-8363,03-3713-8370,3010001032864,株式会社ソラスト,1391000286,,,29,http://www.solasto.co.jp/index.html,なし,,,
131105,1391000419,東京都,目黒区,東が丘多機能ホームあすなろ,ヒガシガオカタキノウホームアスナロ,小規模多機能型居宅介護,東京都目黒区東が丘1-6-4,,35.626355600000000,139.670513000000030,03-5481-2197,03-5481-5168,2013205000191,社会福祉法人　目黒区社会福祉事業団,1391000419,,,0,http://www.meguro-fukusi.jp/,なし,通常の指定,なし,
131105,1391000518,東京都,目黒区,優っくり小規模多機能介護目黒中央,ユックリショウキボタキノウカイゴメグロチュウオウ,小規模多機能型居宅介護,東京都目黒区中央町2-32-23中央の家,中央の家,35.631568500000000,139.688082300000000,03-5734-1643,03-5734-1649,9010905000820,社会福祉法人　奉優会,1391000518,,,25,http://www.foryou.or.jp/facility/megurochuo/,なし,,,
131105,1391000344,東京都,目黒区,東山多機能ホームけやき,ヒガシヤマタキノウホームケヤキ,小規模多機能型居宅介護,東京都目黒区東山3-24-6ひがしやまホーム,ひがしやまホーム,35.647390600000016,139.685474200000040,03-3791-8461,03-3791-8458,2013205000191,社会福祉法人　目黒区社会福祉事業団,1391000344,,,29,https//www.meguro-fukushi.jp/,なし,,,
131105,1391000534,東京都,目黒区,田道小規模多機能型居宅介護事業所,デンドウショウキボタキノウガタキョタクカイゴジギョウショ,小規模多機能型居宅介護,東京都目黒区目黒1-25-26田道ふれあい館1階,田道ふれあい館1階,35.636758600000000,139.708257500000000,03-5721-2295,03-6712-2495,6011105001455,特定非営利活動法人ほっとステーション,1391000534,,,3,https://www.hothot.jp,なし,通常の指定,なし,
131113,1391100557,東京都,大田区,学研ココファン池上,ガッケンココファンイケガミ,小規模多機能型居宅介護,東京都大田区池上２－１２－７,,35.578357000000000,139.703186299999970,03-5747-5351,03-3753-0530,3010701020722,株式会社学研ココファン,1391100557,,,0,http://www.cocofump.co.jp,なし,,,
131113,1391100888,東京都,大田区,みねまちの郷,ミネマチノサト,小規模多機能型居宅介護,東京都大田区鵜の木2-20-13ＨＩビル2,ＨＩビル2,35.575260200000010,139.678459900000000,03-6715-2030,03-6715-2057,2010801010839,株式会社ホームケア井上,1391100888,,,0,http://www.h-c-i.co.jp/homecare/,なし,,,
131113,1391101050,東京都,大田区,セントケア西糀谷,セントケアニシコウジヤ,小規模多機能型居宅介護,東京都大田区西糀谷2-9-4ウィングピア美園,ウィングピア美園,35.560669699999984,139.737533300000020,03-5737-7110,03-3745-2850,5013301023069,セントケア東京株式会社,1391101050,,,,,なし,,,
131113,1391101084,東京都,大田区,小規模多機能型ホーム大森東,ショウキボタキノウガタホームオオモリヒガシ,小規模多機能型居宅介護,東京都大田区大森東4-35-16,,35.566682100000010,139.736575700000000,03-6404-9727,03-5767-6486,9120001162645,株式会社アイケア京浜,1391101084,,,0,https://kcere-s.com/,なし,通常の指定,なし,
131113,1391101548,東京都,大田区,小規模多機能型居宅介護　蓮沼,ショウキボタキノウガタキョタクカイゴ　ハスヌマ,小規模多機能型居宅介護,東京都大田区東矢口1－18－2ステイブル蓮沼101,ステイブル蓮沼101,35.564662100000000,139.708141100000000,03－6428－6920,03－6428－6921,9120001162645,株式会社アイケア京浜,1391101548,,,0,https://kcere-s.com/,なし,通常の指定,なし,
131113,1391101662,東京都,大田区,ミモザ多摩川,ミモザタマガワ,小規模多機能型居宅介護,東京都大田区多摩川1－16－5ミモザ多摩川,ミモザ多摩川,35.564282400000000,139.697040500000000,03-6715-5961,03‐6715‐5966,7010701015090,ミモザ株式会社,1391101662,,,,http://mimoza-care.com/,なし,通常の指定,なし,
131113,1391100599,東京都,大田区,アクセス多機能センター,アクセスタキノウセンター,小規模多機能型居宅介護,東京都大田区本羽田2-16-23,,35.545867800000000,139.732781299999940,03-5735-5537,03-5735-6039,2010801000328,株式会社アクセス,1391100599,,,24,http://www.access-care.co.jp,なし,,,
131113,1391101068,東京都,大田区,小規模多機能型居宅介護　西蒲田,ショウキボタキノウガタキョタクカイゴ　ニシカマタ,小規模多機能型居宅介護,東京都大田区西蒲田6-10-7２階,２階,35.567086499999990,139.710362600000050,03-6361-2357,03-6361-2358,8010801003671,株式会社ケアサービス,1391101068,,,29,https://www.care.co.jp/,なし,,なし,
131121,1391200365,東京都,世田谷区,優っくり小規模多機能介護池尻,ユックリショウキボタキノウカイゴイケジリ,小規模多機能型居宅介護,東京都世田谷区池尻2-3-45優っくり村池尻,優っくり村池尻,35.647175700000000,139.684052800000020,03-5779-9134,03-5432-9022,9010905000820,社会福祉法人奉優会,1391200365,,,24,https://www.foryou.or.jp/corp3/ikejirisyoukibo/,なし,通常の指定,なし,
131121,1391200456,東京都,世田谷区,小規模多機能ホームみんなんち,ショウキボタキノウホームミンナンチ,小規模多機能型居宅介護,東京都世田谷区千歳台4-2-1,,35.654548200000000,139.614280600000030,03-5490-7601,03-5490-7602,6012705000136,社会福祉法人悠遊,1391200456,,,29,https://www.you-you123.com/,なし,,,
131121,1391200597,東京都,世田谷区,小規模多機能きらら奥沢,ショウキボタキノウキララオクサワ,小規模多機能型居宅介護,東京都世田谷区奥沢3-2-17,,35.600317300000000,139.675232999999930,03-5754-5261,03-3728-1501,1011701009724,スターツケアサービス株式会社,1391200597,,,29,http://www.starts.co.jp/s-careservice,なし,,,
131121,1391200811,東京都,世田谷区,愛・小規模多機能等々力,アイ・ショウキボタキノウトドロキ,小規模多機能型居宅介護,東京都世田谷区等々力2-8-5フェリーチェ等々力1階,フェリーチェ等々力1階,35.605680000000010,139.647524200000020,03-5758-7430,03-5758-7417,6010701023367,株式会社愛総合福祉,1391200811,,,0,https://i-sogofukushi.com/,なし,,,
131121,1391201470,東京都,世田谷区,小規模多機能型居宅介護　ノテ梅丘,ショウキボタキノウガタキョタクカイゴ　ノテウメガオカ,小規模多機能型居宅介護,東京都世田谷区梅丘１丁目2-18,,35.652599500000000,139.653000900000000,03-6413-9385,03-6413-9386,3430005000585,社会福祉法人ノテ福祉会,1391201470,,,0,,なし,,,
131121,1391201579,東京都,世田谷区,小規模多機能型居宅介護事業所砧愛の園,ショウキボタキノウガタキョタクカイゴジギョウショキヌタアイノソノ,小規模多機能型居宅介護,東京都世田谷区砧3-9-19,,35.636184173313765,139.612556226844820,03－5429－6433,03－5429－6435,2010605000648,社会福祉法人聖救主福祉会,1391201579,,,0,https://seikyusyu.or.jp/kinuta.html,なし,通常の指定,なし,
131121,1391201090,東京都,世田谷区,世田谷希望丘コラボケアセンター,セタガヤキボウガオカコラボケアセンター,小規模多機能型居宅介護,東京都世田谷区船橋6-25-25,,35.659363743173620,139.621622078573640,03-5316-5385,03-5316-5156,8420005006018,社会福祉法人　楽晴会,1391201090,,,25,http://www.rakuseikai.or.jp,なし,,,
131121,1391201595,東京都,世田谷区,小規模多機能型居宅介護事業所　ハートフル若林,ショウキボタキノウガタキョタクカイゴジギョウショ　ハートフルワカバヤシ,小規模多機能型居宅介護,東京都世田谷区若林5-38-20,,35.650617900000000,139.659079600000000,03-6805-4517,03-6805-4518,5260005001871,社会福祉法人愛あい会,1391201595,,,,https://www.okayama-junshinkai.co.jp,なし,通常の指定,なし,
131121,1391200829,東京都,世田谷区,小規模多機能つどい八幡山,ショウキボ　タキノウツドイハチマンヤマ,小規模多機能型居宅介護,東京都世田谷区八幡山3-24-7小規模多機能つどい八幡山,小規模多機能つどい八幡山,53.412910000000000,-8.243889999999964,03－5374－1333,03－5374－1332,3011701009375,メディカル・ケア・プランニング株式会社,1391200829,,,29,http://www.mcp-net.jp/,なし,,,
131121,1391200985,東京都,世田谷区,小規模多機能型居宅介護　深沢の杜,ショウキボタキノウガタキョタクカイゴ　フカサワノモリ,小規模多機能型居宅介護,東京都世田谷区深沢1-31-21特別養護老人ホーム　深沢共愛ホームズ,特別養護老人ホーム　深沢共愛ホームズ,35.618670400000000,139.666268100000000,03-5760-6721,03-5760-6751,1010905000803,社会福祉法人老後を幸せにする会,1391200985,,,15,http://rougo-happy.or.jp,なし,通常の指定,なし,
131121,1391201165,東京都,世田谷区,優っくり小規模多機能介護下馬,ユックリショウキボタキノウカイゴシモウマ,小規模多機能型居宅介護,東京都世田谷区下馬2-25-8,,35.641648400000015,139.678284100000040,03-6805-5623,03-6805-5753,9010905000820,社会福祉法人奉優会,1391201165,,,0,http://shimouma.foryou.or.jp/work.php?wid=w115,なし,通常の指定,なし,
131121,1391200662,東京都,世田谷区,小規模多機能型居宅介護ノテ深沢,ショウキボタキノウガタキョタクカイゴノテフカザワ,小規模多機能型居宅介護,東京都世田谷区深沢7-17-20,,35.621057385322935,139.647724747885120,03-6432-3891,03-6432-3895,3430005000585,社会福祉法人ノテ福祉会,1391200662,,,25,,なし,通常の指定,なし,
131121,1391200761,東京都,世田谷区,小規模多機能ホーム三宿,ショウキボタキノウホームミシュク,小規模多機能型居宅介護,東京都世田谷区三宿1-8-19亀井クリニックビル3階,亀井クリニックビル3階,35.650369500000000,139.676059000000000,03-5787-8753,03-3795-1133,6010905001689,社会福祉法人こうれいきょう,1391200761,,,25,http://www.koureikyou.jp/,なし,,,
131121,1391201496,東京都,世田谷区,優っくり小規模多機能介護奥沢,ユックリショウキボタキノウカイゴオクサワ,小規模多機能型居宅介護,東京都世田谷区奥沢2－23－1,,35.605665500000000,139.677530200000000,03－5726－9560,03－5726－9561,9010905000820,社会福祉法人　奉優会,1391201496,,,,https://www.foryou.or.jp/,あり,通常の指定,なし,
131130,1391300173,東京都,渋谷区,ミモザ代々木,ミモザヨヨギ,小規模多機能型居宅介護,東京都渋谷区代々木3-54-101階,1階,35.681662700000010,139.697236400000000,03-5304-2080,03-5304-2081,7010701015090,ミモザ株式会社,1391300173,,,24,https://mimoza-care.com/facility/small-scale-multifunctional-home-care/post-413/,なし,通常の指定,なし,
131148,1391400577,東京都,中野区,小規模多機能ホームえごたの家,ショウキボタキノウホームエゴタノイエ,小規模多機能型居宅介護,東京都中野区江古田3-3-22,,35.727059635371205,139.669730704893480,03-5913-1870,03-5913-1051,6012705000136,社会福祉法人悠遊,1391400577,,,29,https://www.you-you123.com/,なし,,,
131148,1391400049,東京都,中野区,ふくろうの家,フクロウノイエ,小規模多機能型居宅介護,東京都中野区沼袋４－２９－３,,35.722263700000000,139.662332200000040,03-3388-4296,03-3388-4296,6011201015722,株式会社ふくろうサポート,1391400049,,,24,http://www.maroon.dti.ne.jp/fukurou-support/,なし,,,
131148,1391400106,東京都,中野区,小規模多機能ホーム　倶楽部千代田會館,ショウキボタキノウホーム　クラブチヨダカイカン,小規模多機能型居宅介護,東京都中野区本町５－１０－４,,35.692769900000000,139.673157700000050,03-3384-6203,03-3384-6204,1011205000403,社会福祉法人ケアネット,1391400106,,,29,https://care-net.biz/13/carenet/,なし,,,
131148,1391400338,東京都,中野区,東中野キングス・ガーデン,ヒガシナカノキングスガーデン,小規模多機能型居宅介護,東京都中野区東中野4-2-16東中野キングス・ガーデン,東中野キングス・ガーデン,35.707053876121640,139.685277590212960,03-3368-5202,03-3368-5204,6011605000469,社会福祉法人キングス・ガーデン東京,1391400338,,,25,http://www.kg-tokyo.or.jp/,なし,,,
131148,1391400197,東京都,中野区,愛の家小規模多機能型居宅介護中野上高田,アイノイエショウキボタキノウガタキョタクカイゴナカノカミタカダ,小規模多機能型居宅介護,東京都中野区上高田1丁目2番45号愛の家中野上高田,愛の家中野上高田,35.709892200000000,139.680441100000000,0353325681,0353325671,7030001008396,メディカル・ケア・サービス株式会社,1391400197,,,29,http://www.mcsg.co.jp,なし,通常の指定,なし,
131148,1391400304,東京都,中野区,小規模多機能ホーム　しらさぎ桜苑,ショウキボタキノウホーム　シラサギサクラエン,小規模多機能型居宅介護,東京都中野区白鷺1-14-8しらさぎ桜苑,しらさぎ桜苑,35.720160800000000,139.639559200000000,03-5356-5444,03-5356-5271,9011205000222,社会福祉法人　武蔵野療園,1391400304,,,29,http://www.musashinoryoen.jp/,なし,,,
131156,1391500574,東京都,杉並区,ミモザ久我山,ミモザクガヤマ,小規模多機能型居宅介護,東京都杉並区宮前4－30－3ミモザ久我山　１階,ミモザ久我山　１階,35.693573029370560,139.605304651289260,03-5336-7520,03-5336-7521,7010701015090,ミモザ株式会社,1391500574,,,29,http://www.mimoza-care.jp/base/kugayama.html,なし,,,
131156,1391500400,東京都,杉並区,上高井戸大地の郷みたけ,カミタカイドダイチノサトミタケ,小規模多機能型居宅介護,東京都杉並区上高井戸2-12-1,,35.677611310265360,139.608759087835660,03-3334-6655,03-5336-6560,2021005002820,社会福祉法人東の会,1391500400,,,29,http://www.mitake-sh.com/,なし,通常の指定,なし,
131156,1391500731,東京都,杉並区,小規模多機能ふくろう宮前,ショウキボタキノウフクロウミヤマエ,小規模多機能型居宅介護,東京都杉並区宮前２丁目１１−１１,,35.692915900000000,139.610245999999960,03-5941-9655,03-5941-9588,5420005006061,社会福祉法人天寿園会,1391500731,,,29,http://www.tenjuen.net,なし,,,
131156,1391501093,東京都,杉並区,社会福祉法人サンフレンズ　おあしす上井草小規模多機能ホーム,シャカイフクシホウジンサンフレンズ　オアシスカミイグサショウキボタキノウホーム,小規模多機能型居宅介護,東京都杉並区上井草3-33-10,,35.724137899999995,139.603173500000020,03-3394-9831,03-5310-1745,5011305000191,社会福祉法人　サンフレンズ,1391501093,,,29,https://www.3friends.or.jp/,なし,通常の指定,,
131156,1391501580,東京都,杉並区,小規模多機能きらら西荻南,ショウキボタキノウキララニシオギミナミ,小規模多機能型居宅介護,東京都杉並区西荻南1-2-20小規模多機能きらら西荻南,小規模多機能きらら西荻南,35.696527900000000,139.602980400000000,03-5941-6391,03-5941-5329,1011701009724,スターツケアサービス株式会社,1391501580,,,29,https://www.starts-care.jp/service/smallscalecare/kirara_stnishiogiminami/,なし,通常の指定,なし,
131156,1391501051,東京都,杉並区,リバービレッジ杉並,リバービレッジスギナミ,小規模多機能型居宅介護,東京都杉並区清水3－3－13,,35.716442100000000,139.619387999999960,03-6913-8195,03-6913-8197,8013105001078,真光会,1391501051,,,0,https://rvsuginami.jp/,なし,,,
131156,1391501168,東京都,杉並区,小規模多機能型居宅介護事業所　ハートフル成田東,ショウキボタキノウガタキョタクカイゴジギョウショ　ハートフルナリタヒガシ,小規模多機能型居宅介護,東京都杉並区成田東3丁目26番地6号,,35.693797400000000,139.636888900000000,03-6454-6811,03-6454-6812,5260005001871,愛あい会,1391501168,,,29,https://www.okayama-junshinkai.co.jp/,なし,通常の指定,なし,
131156,1391500038,東京都,杉並区,小規模多機能ホーム方南,ショウキボタキノウホームホウナン,小規模多機能型居宅介護,東京都杉並区方南２－６－２８,,35.680768100000000,139.659256599999930,03-5929-6115,03-5929-6117,1011501007291,株式会社大起エンゼルヘルプ,1391500038,,,25,http://www.enzeru.co.jp,なし,通常の指定,なし,
131156,1391500293,東京都,杉並区,せらび杉並,セラビスギナミ,小規模多機能型居宅介護,東京都杉並区上井草2-42-12,,35.724559600000000,139.609489599999960,03-3397-4165,03-3397-4180,3010001032864,株式会社ソラスト,1391500293,,,25,https://solast-kaigo.com,なし,,,
131156,1391501341,東京都,杉並区,社会福祉法人正吉福祉会　　小規模多機能型居宅介護しもいぐさ正吉苑,シャカイフクシホウジン　　ショウキボタキノウキョタキクカイゴシモイグサショウキチエン,小規模多機能型居宅介護,東京都杉並区下井草4-23-11しもいぐさ正吉苑,しもいぐさ正吉苑,35.721571900000050,139.623533300000000,03-6913-8421,03-3390-8916,6013405000153,社会福祉法人　正吉福祉会,1391501341,,,,http://www.shoukichi.org,なし,通常の指定,なし,
131164,1391600457,東京都,豊島区,小規模多機能きらら要町,ショウキボタキノウキララカナメチョウ,小規模多機能型居宅介護,東京都豊島区千早2-15-14,,35.732487700000000,139.692812600000000,03-5964-5124,03-5964-5125,1011701009724,スターツケアサービス株式会社,1391600457,,,0,https://www.starts-care.jp/,なし,,,
131164,1391600101,東京都,豊島区,小規模多機能　いけぶくろ,ショウキボタキノウ　イケブクロ,小規模多機能型居宅介護,東京都豊島区池袋3-59-4,,35.735541400000000,139.707844300000030,03-5911-1148,03-5911-1149,4010005009404,社会福祉法人泉湧く家,1391600101,,,20,http://www.izumiwaku-ie.jp,なし,通常の指定,なし,
131164,1391600218,東京都,豊島区,小規模多機能　こまごめ,ショウキボタキノウ　コマゴメ,小規模多機能型居宅介護,東京都豊島区駒込6-19-6,,35.739910900000000,139.741116900000000,03-5961-1800,03-5961-1805,4010005009404,社会福祉法人　泉湧く家,1391600218,,,0,http://www.izumiwaku-ie.jp,なし,,,
131172,1391700281,東京都,北区,せらび王子,セラビオウジ,小規模多機能型居宅介護,東京都北区堀船1-23-8,,35.752182200000000,139.743377000000000,03-3911-4165,03-3911-4169,3010001032864,株式会社ソラスト,1391700281,,,29,,なし,通常の指定,なし,
131172,1391700406,東京都,北区,小規模多機能型居宅介護ここら,ショウキボタキノウガタキョタクカイゴココラ,小規模多機能型居宅介護,東京都北区志茂３－４５－１７,,35.780753600000000,139.736943099999960,03－6903－8677,03－6903－8780,6011505000676,社会福祉法人うらら,1391700406,,,29,http://www.urara.or.jp,なし,通常の指定,なし,
131172,1391700562,東京都,北区,アースサポート小規模多機能　豊島五丁目,アースサポートショウキボタキノウトシマゴチョウメ,小規模多機能型居宅介護,東京都北区豊島5丁目4番1号101,101,35.764839400000000,139.751307800000000,03-6908-4052,03-5944-6591,2011001027780,アースサポート株式会社,1391700562,,,0,https://www.earthsupport.co.jp/,なし,通常の指定,なし,
131181,1391800099,東京都,荒川区,町屋かどころサテライトかどころの家,マチヤカドコロサテライトカドコロノイエ,小規模多機能型居宅介護,東京都荒川区東日暮里６－１２－１サンハイツスギウラ１階,サンハイツスギウラ１階,35.729887100000000,139.778048000000000,03-5850-3405,03-5850-3415,9011105003226,特定非営利活動法人東京ケアネットワーク,1391800099,,,0,http://care-net.biz/13/tokyocarenet/index.php,なし,,,
131181,1391800206,東京都,荒川区,町屋かどころ,マチヤ　カドコロ,小規模多機能型居宅介護,東京都荒川区町屋１－１５－８内藤ビル１F,内藤ビル１F,35.745003900000000,139.782446299999950,03-6458-2013,03-6458-2014,9011105003226,特定非営利活動法人東京ケアネットワーク,1391800206,,,25,http://care-net.biz/13/tokyocarenet/b73.php,なし,,,
131181,1391800271,東京都,荒川区,ニチイケアセンターあらかわ,ニチイケアセンターアラカワ,小規模多機能型居宅介護,東京都荒川区荒川1－4－14,,35.735794000000000,139.786207699999980,03-5615-3565,03-3801-1068,3010001025868,株式会社ニチイ学館,1391800271,,,29,http://www.nichiigakkan.co.jp/index.html,なし,通常の指定,,
131181,1391800404,東京都,荒川区,医療法人財団竹栄会　けんち石浜ガーデン,イリョウホウジンザイダンチクエイカイ　ケンチイシハマガーデン,小規模多機能型居宅介護,東京都荒川区南千住3-22-5けんち石浜ガーデン,けんち石浜ガーデン,35.732156023217730,139.807096853442300,03-5615-2683,03-5615-2684,5011505000974,医療法人財団竹栄会,1391800404,,,25,,なし,通常の指定,なし,
131181,1391800453,東京都,荒川区,本家かどころ,ホンケカドコロ,小規模多機能型居宅介護,東京都荒川区東日暮里6-32-11メゾンSKM東日暮里１F,メゾンSKM東日暮里１F,35.732324300000000,139.775806000000000,03-6806-8697,03-6806-8698,9011105003226,特定非営利活動法人東京ケアネットワーク,1391800453,,,0,https://care-net.biz/13/honkekadokoro/,なし,,,
131181,1391800503,東京都,荒川区,小規模多機能ホームオアシスケア荒川,ショウキボタキノウホームオアシスケアアラカワ,小規模多機能型居宅介護,東京都荒川区荒川1丁目13-10,,35.737603525804900,139.786799665606700,0356049012,0356049013,6340001006527,介護の森株式会社,1391800503,,,29,https://kaigonomori.jp/,なし,通常の指定,なし,
131181,1391800545,東京都,荒川区,小規模多機能ホーム尾久の原,ショウキボタキノウホームオグノハラ,小規模多機能型居宅介護,東京都荒川区町屋5-10-9,,35.751460699999996,139.778365400000000,0338940088,,1030005010271,社会福祉法人エンゼル福祉会,1391800545,,,0,http://www.enzerufukushikai.or.jp/facility/facility-885/,なし,通常の指定,なし,
131181,1391800602,東京都,荒川区,イーライフ町屋,イーライフマチヤ,小規模多機能型居宅介護,東京都荒川区荒川6-65-1,,35.742594600000004,139.776210700000040,03-6807-7203,03-6807-7263,2011101060517,スミカフルール・ケア株式会社,1391800602,,,0,http://www.smica-fleur.com,なし,通常の指定,なし,
131181,1391800313,東京都,荒川区,燦々ほーむ　あらかわ,サンサンホーム　アラカワ,小規模多機能型居宅介護,東京都荒川区荒川4-9-11,,35.737507200000000,139.777486100000030,03-3805-5885,03-3805-5886,9011502013414,ケア・プランニング株式会社,1391800313,,,29,http://www.best-kaigo.com/,なし,,,
131199,1391900402,東京都,板橋区,デイハウスむかいはら,デイハウスムカイハラ,小規模多機能型居宅介護,東京都板橋区向原3丁目7-7,,35.746508898164600,139.684336120095250,03-5917-0755,03-5917-0756,5270005003454,社会福祉法人　こうほうえん,1391900402,,,27,http://www.kohoen.jp,なし,通常の指定,なし,
131199,1391900261,東京都,板橋区,小規模多機能ホームゆりの花坂下,ショウキボタキノウホームユリノハナサカシタ,小規模多機能型居宅介護,東京都板橋区坂下２－２７－１１,,35.784046000000000,139.685753100000060,０３－６４５４－５６９８,０３－６４５４－５６９９,7013302017712,有限会社ハピネス,1391900261,,,10,http://yurinohana.sakura.ne.jp/shisetu/index.html,なし,,なし,
131199,1391900386,東京都,板橋区,愛の家小規模多機能型居宅介護　板橋高島平,アイノイエショウキボタキノウガタキョタクカイゴ　イタバシタカシマダイラ,小規模多機能型居宅介護,東京都板橋区高島平4-13-15,,35.786710983927065,139.651410049737450,03-5968-5562,03-5968-5561,7030001008396,メディカル・ケア・サービス株式会社,1391900386,,,29,http://www.mcsg.co.jp,なし,通常の指定,,
131199,1391900501,東京都,板橋区,小規模多機能ホームたかしまだいら,ショウキボタキノウホームタカシマダイラ,小規模多機能型居宅介護,東京都板橋区高島平5-31-8あたごの杜高島平,あたごの杜高島平,35.787402972512100,139.646344097731000,03-5968-5201,03-3977-3921,1110005000801,社会福祉法人愛宕福祉会,1391900501,,,0,http://www.atago.or.jp/takashimadaira/#s,なし,,,
